bhk,propertytype,location,sqft,pricepersqft,totalprice
3,House,Cuttack,900.0,5800,16000000
2,House,Cuttack,1000.0,10370,15000000
3,Flat,Cuttack,1488.0,4353,8630000
3,Flat,Cuttack,1250.0,4762,14000000
2,House,Cuttack,1300.0,4667,27000000
2,Flat,Cuttack,850.0,5986,3700000
3,Flat,Cuttack,1680.0,4305,8000000
2,Flat,Cuttack,650.0,6444,3500000
3,Flat,Cuttack,1000.0,5556,8500000
2,House,Cuttack,1742.0,5529,7500000
3,Flat,Cuttack,1100.0,8085,8700000
3,House,Cuttack,4500.0,2273,25000000
2,Flat,Cuttack,1200.0,4879,8100000
2,Flat,Cuttack,1023.0,4014,9500000
2,Flat,Cuttack,1000.0,3650,2500000
3,House,Cuttack,1600.0,2318,8500000
3,Flat,Cuttack,1744.0,4800,7000000
3,House,Cuttack,1400.0,3929,7300000
3,Flat,Cuttack,1291.0,5174,3000000
3,Villa,Cuttack,750.0,5200,6000000
3,Flat,Cuttack,1000.0,4663,5500000
2,Flat,Cuttack,800.0,4318,5200000
3,Flat,Cuttack,1150.0,3575,6500000
2,Flat,Cuttack,965.0,500,4500000
2,Flat,Cuttack,990.0,5333,5500000
3,House,Cuttack,2200.0,1625,9500000
2,Flat,Cuttack,895.0,4663,3200000
3,House,Cuttack,2000.0,5174,1000000
2,House,Cuttack,1350.0,4582,7200000
3,Flat,Cuttack,1200.0,5267,2600000
2,Flat,Cuttack,965.0,6800,4500000
2,Flat,Cuttack,1005.0,5400,5200000
2,Flat,Cuttack,982.0,7000,4500000
2,Flat,Cuttack,1075.0,5298,8181166
3,Flat,Cuttack,1500.0,6400,7900000
2,Flat,Cuttack,1188.0,7000,8080000
3,Flat,Cuttack,1726.0,5500,9320000
2,Flat,Cuttack,630.0,5118,7109999
2,Flat,Cuttack,739.0,5400,7330000
3,Flat,Cuttack,780.0,5534,6800000
3,Flat,Cuttack,1779.0,5046,11299999
2,Flat,Cuttack,1072.0,5700,7500000
2,Flat,Cuttack,741.0,4750,6750000
2,Flat,Cuttack,1231.0,4892,6300000
2,Flat,Cuttack,1228.0,5000,6630000
3,Flat,Cuttack,1500.0,6900,8300000
3,Flat,Cuttack,800.0,10417,6559999
3,Flat,Cuttack,1665.0,5267,9490000
3,Flat,Cuttack,1882.0,6800,8940000
3,Flat,Cuttack,852.0,5400,6800000
3,Flat,Cuttack,1300.0,7000,6500000
3,Flat,Cuttack,1500.0,5298,14100000
3,Villa,Cuttack,1400.0,6400,15000000
3,Flat,Cuttack,1500.0,7000,7900000
2,Flat,Cuttack,1188.0,5500,8080000
3,Flat,Cuttack,1726.0,5118,9320000
2,Flat,Cuttack,630.0,5400,7109999
2,Flat,Cuttack,739.0,5534,7330000
3,Flat,Cuttack,780.0,5046,6800000
3,Flat,Cuttack,1779.0,5700,11299999
2,Flat,Cuttack,1072.0,4750,7500000
2,Flat,Cuttack,741.0,4892,6750000
2,Flat,Cuttack,1231.0,5000,6300000
2,Flat,Cuttack,1228.0,6900,6630000
3,Flat,Cuttack,1500.0,10417,8300000
3,Flat,Cuttack,800.0,5446,6559999
3,Flat,Cuttack,1665.0,5500,9490000
3,Flat,Cuttack,1882.0,5400,8940000
3,Flat,Cuttack,852.0,4964,6800000
3,Flat,Cuttack,1300.0,8500,6500000
3,Flat,Cuttack,1500.0,5320,14100000
3,Villa,Cuttack,1400.0,6800,15000000
3,Flat,Cuttack,1726.0,5423,9400000
2,Flat,Cuttack,660.0,7000,6750000
2,Flat,Cuttack,660.0,5250,6630000
3,House,Cuttack,1981.27,18000,9400000
3,Flat,Dehradun,2500.0,16000,40000000
3,House,Dehradun,2500.0,5962,15500000
3,Flat,Dehradun,2050.0,7024,14400000
3,Flat,Dehradun,1906.0,6835,17800000
3,Flat,Dehradun,2656.0,9000,23900000
2,Flat,Dehradun,900.0,6556,5900000
2,Flat,Dehradun,1111.0,12000,19000000
2,Flat,Dehradun,1395.0,9200,15500000
2,Flat,Dehradun,1479.0,6500,9610000
3,Flat,Dehradun,1215.0,7500,18000000
2,Flat,Dehradun,1050.0,9048,9500000
3,Flat,Dehradun,1490.0,5570,8300000
3,Flat,Dehradun,2200.0,6136,13500000
3,House,Dehradun,1350.0,4452,12500000
3,House,Dehradun,1700.0,4780,9800000
3,Flat,Dehradun,1948.0,7896,20000000
3,Flat,Dehradun,2000.0,9000,18000000
3,Flat,Dehradun,1500.0,5993,8990000
2,Flat,Dehradun,800.0,4174,4800000
3,Flat,Dehradun,1250.0,5484,8500000
3,Flat,Dehradun,1350.0,7333,11000000
2,Flat,Dehradun,1000.0,5636,6200000
2,Flat,Dehradun,1334.0,4123,5500000
2,Flat,Dehradun,1050.0,4714,4950000
2,Flat,Dehradun,1116.0,4620,5100000
2,Flat,Dehradun,1395.0,6953,9700000
3,Flat,Dehradun,2400.0,4444,16000000
3,Flat,Dehradun,2000.0,6000,12000000
3,House,Dehradun,1800.0,5278,9500000
3,Villa,Dehradun,2160.0,5200,13000000
3,Flat,Dehradun,1900.0,6500,16900000
2,Flat,Dehradun,1495.0,8000,13000000
3,Villa,Dehradun,3199.0,6721,21500000
3,Flat,Dehradun,1910.0,6806,13000000
3,Flat,Dehradun,1400.0,6769,11000000
2,Flat,Dehradun,1090.0,5229,5700000
3,Flat,Dehradun,1800.0,6878,16399999
3,Flat,Dehradun,2350.0,5556,15000000
3,House,Dehradun,2450.0,4694,11500000
3,House,Dehradun,2200.0,2955,6500000
3,House,Dehradun,900.0,7857,12000000
3,Flat,Dehradun,1750.0,4136,16500000
3,Flat,Dehradun,1385.0,6111,9000000
3,Flat,Dehradun,1800.0,6239,11000000
2,Flat,Dehradun,1763.0,6389,11000000
3,House,Dehradun,2200.0,6250,11500000
3,Flat,Dehradun,1400.0,13000,10000000
3,Flat,Dehradun,1500.0,12821,33800000
3,House,Dehradun,2900.0,5333,40000000
2,Flat,Dehradun,1350.0,6996,7200000
3,House,Dehradun,1000.0,4381,8500000
2,Flat,Dehradun,900.0,16000,4600000
3,Flat,Dehradun,2000.0,7407,32000000
3,House,Dehradun,1000.0,8500,10000000
3,Flat,Dehradun,2129.0,6500,18000000
2,Flat,Dehradun,1565.0,7500,10100000
3,Flat,Dehradun,1535.0,6500,11500000
3,Flat,Dehradun,2020.0,4500,13100000
2,Flat,Dehradun,1336.0,7500,6010000
3,Flat,Dehradun,2050.0,7000,15300000
3,Flat,Dehradun,2000.0,13556,14000000
3,House,Dehradun,900.0,6304,12200000
3,House,Dehradun,1150.0,9583,14500000
3,Flat,Dehradun,1200.0,6000,11500000
3,House,Dehradun,1800.0,3222,10800000
3,Villa,Dehradun,1700.0,3906,5800000
3,House,Dehradun,1450.0,4130,5860000
3,Villa,Dehradun,2100.0,8911,9500000
2,Flat,Dehradun,1193.0,4333,13500000
3,Flat,Dehradun,1850.0,9620,9100000
2,Flat,Dehradun,850.0,4630,16000000
3,Flat,Dehradun,1975.0,6786,19000000
3,Flat,Dehradun,1404.0,3583,6500000
3,House,Dehradun,2400.0,2500,19000000
2,Flat,Dehradun,900.0,6485,4300000
2,Flat,Dehradun,920.0,5227,3000000
2,Flat,Dehradun,1200.0,6200,7780000
3,Villa,Dehradun,1800.0,13462,11500000
3,Flat,Dehradun,1450.0,5331,8990000
3,Flat,Dehradun,2200.0,16000,35000000
3,Villa,Dehradun,2350.0,4564,12900000
3,House,Dehradun,2000.0,3840,18000000
3,Flat,Dehradun,1650.0,6389,8900000
2,House,Dehradun,1250.0,3784,4800000
3,Flat,Dehradun,1650.0,4889,11500000
3,Flat,Dehradun,1850.0,4889,7000000
3,Flat,Dehradun,1800.0,4250,8800000
3,House,Dehradun,4401.0,4815,22000000
3,House,Dehradun,2000.0,4182,8500000
2,Flat,Dehradun,1150.0,6757,6500000
2,Flat,Dehradun,950.0,6419,4600000
3,Flat,Dehradun,1650.0,7388,12500000
2,Flat,Dehradun,1480.0,10556,9500000
2,Flat,Dehradun,1340.0,3512,9900000
3,House,Dehradun,900.0,5000,9500000
3,Flat,Dehradun,2150.0,5333,7200000
3,Flat,Dehradun,2200.0,5600,11000000
3,Flat,Dehradun,1600.0,7699,9600000
3,House,Dehradun,2500.0,3556,14000000
3,Flat,Dehradun,1800.0,8784,16500000
3,House,Dehradun,1500.0,9690,8000000
2,Flat,Dehradun,1250.0,14000,13000000
2,Flat,Dehradun,1290.0,4057,12500000
3,Flat,Dehradun,2500.0,1316,35000000
3,Flat,Dehradun,1650.0,4514,7100000
3,Flat,Dehradun,1975.0,12162,2600000
2,Flat,Dehradun,1050.0,3957,5800000
3,Flat,Dehradun,2000.0,6515,22500000
2,Flat,Dehradun,1200.0,13000,5500000
3,Flat,Dehradun,1535.0,2990,10000000
3,Flat,Dehradun,2600.0,6881,33800000
2,House,Dehradun,1000.0,3667,2990000
3,Villa,Dehradun,657.0,3714,7000000
2,Flat,Dehradun,1090.0,6390,7500000
2,House,Dehradun,1050.0,6667,4400000
3,House,Dehradun,1080.0,6597,6500000
2,Flat,Dehradun,828.0,3538,5290000
3,House,Dehradun,1800.0,3457,12000000
2,Flat,Dehradun,1046.0,8070,6900000
3,House,Dehradun,2600.0,5333,9200000
2,House,Dehradun,2025.0,4255,7000000
3,Flat,Dehradun,1000.0,3133,11500000
2,Flat,Dehradun,900.0,4898,4800000
3,Flat,Dehradun,1100.0,6167,4680000
3,House,Dehradun,1500.0,7083,4700000
2,Flat,Dehradun,1025.0,8000,6000000
3,House,Dehradun,2500.0,5000,18500000
3,Flat,Dehradun,1200.0,11194,8500000
3,Flat,Dehradun,1700.0,5778,13500000
3,House,Dehradun,720.0,58673,8000000
3,Flat,Dehradun,2200.0,4417,11000000
3,Flat,Dehradun,2680.0,7429,30000000
3,Flat,Dehradun,1200.0,4000,7800000
2,House,Dehradun,196.0,12500,11500000
2,Flat,Dehradun,1000.0,8091,5300000
3,House,Dehradun,3200.0,4828,26000000
2,Flat,Dehradun,1000.0,6486,5000000
3,Flat,Dehradun,2000.0,5977,25000000
3,House,Dehradun,900.0,10714,8900000
2,Flat,Dehradun,1450.0,3250,7000000
3,Villa,Dehradun,2050.0,5786,12000000
2,House,Dehradun,710.0,5500,5200000
3,Flat,Dehradun,1700.0,8077,22500000
3,House,Dehradun,2000.0,6132,6500000
3,Flat,Dehradun,1300.0,5000,8100000
3,Villa,Dehradun,1800.0,5952,11000000
3,Flat,Dehradun,1300.0,4167,10500000
2,Flat,Dehradun,1388.0,6280,7000000
2,Flat,Dehradun,1060.0,4295,6500000
3,Flat,Dehradun,1800.0,4928,6500000
3,Villa,Dehradun,5000.0,5455,25000000
3,House,Dehradun,2100.0,4800,12500000
3,House,Dehradun,10000.0,3909,50000000
2,House,Dehradun,950.0,7381,6500000
2,Flat,Dehradun,1000.0,5000,6000000
3,Flat,Dehradun,1655.0,7083,8500000
2,Flat,Dehradun,1100.0,2533,6000000
2,Flat,Dehradun,1050.0,4253,6000000
2,Flat,Dehradun,1100.0,4250,4300000
2,Flat,Dehradun,840.0,4611,6200000
3,Flat,Dehradun,1200.0,5211,7500000
3,House,Dehradun,2400.0,5714,17000000
2,Flat,Dehradun,1500.0,4250,3800000
3,Flat,Dehradun,1700.0,4994,7230000
3,Flat,Dehradun,1600.0,4248,6800000
3,Flat,Dehradun,1400.0,4091,8300000
2,Flat,Dehradun,1200.0,3000,6900000
2,House,Dehradun,500.0,4919,4000000
2,Flat,Dehradun,800.0,4792,5270000
3,Flat,Dehradun,936.0,2989,8000000
2,Flat,Dehradun,1323.0,4444,5620000
2,Flat,Dehradun,1100.0,4248,4500000
3,House,Dehradun,1600.0,3128,4800000
3,Flat,Dehradun,1383.0,4848,8500000
3,Villa,Dehradun,2000.0,14451,11500000
3,House,Dehradun,1800.0,4993,5380000
2,Flat,Dehradun,900.0,4455,4000000
2,Flat,Dehradun,1250.0,85034,5310000
3,House,Dehradun,1215.0,3571,3800000
3,Flat,Dehradun,1650.0,6404,8000000
3,Flat,Dehradun,1400.0,10379,6990000
2,Flat,Dehradun,1100.0,4113,4900000
3,Flat,Dehradun,147.0,3714,12500000
2,Flat,Dehradun,980.0,4444,3500000
3,Flat,Dehradun,2030.0,4386,13000000
2,Flat,Dehradun,800.0,4776,4200000
3,Flat,Dehradun,819.0,4091,8500000
2,Flat,Dehradun,1410.0,5417,5800000
3,Flat,Dehradun,1400.0,3529,5200000
3,House,Dehradun,900.0,3243,4000000
2,Flat,Dehradun,1140.0,10379,5000000
2,Flat,Dehradun,1361.0,4253,6500000
2,Flat,Dehradun,1100.0,4252,4500000
3,House,Dehradun,1200.0,5694,6500000
3,House,Dehradun,1700.0,9500,6000000
3,Flat,Dehradun,1850.0,5714,6000000
3,Flat,Dehradun,819.0,2916,8500000
3,Flat,Dehradun,1860.0,5300,7909999
3,Flat,Dehradun,2100.0,3462,8930000
2,Flat,Dehradun,1000.0,3793,9500000
3,Flat,Dehradun,1680.0,5778,9600000
2,House,Dehradun,1800.0,5063,20000000
3,Flat,Dehradun,1550.0,2988,4520000
2,Flat,Dehradun,915.0,4250,5300000
2,House,Dehradun,130.0,4248,450000
2,House,Dehradun,900.0,4252,5500000
3,Flat,Dehradun,1350.0,4248,5500000
2,Flat,Dehradun,900.0,4247,5200000
3,Flat,Dehradun,1580.0,7857,8000000
3,House,Dehradun,2600.0,6250,7770000
2,Flat,Dehradun,1080.0,11875,4590000
3,Flat,Dehradun,1775.0,4500,7540000
2,Flat,Dehradun,1550.0,5476,6590000
2,Flat,Dehradun,1650.0,5903,7009999
2,Flat,Dehradun,1375.0,4481,5840000
2,Flat,Dehradun,1400.0,3571,11000000
2,Flat,Dehradun,1200.0,4516,7500000
3,House,Dehradun,800.0,7200,9500000
3,House,Dehradun,1300.0,4878,13500000
3,Flat,Dehradun,1350.0,5497,11500000
2,Flat,Dehradun,1080.0,6262,8500000
3,Flat,Dehradun,1339.0,7143,6000000
2,Flat,Dehradun,820.0,5500,3000000
3,House,Dehradun,800.0,3600,7000000
3,House,Dehradun,1000.0,11000,7200000
3,House,Dehradun,2050.0,9482,10000000
3,House,Dehradun,1224.0,4992,9000000
3,Flat,Dehradun,1517.0,12000,13000000
2,Flat,Dehradun,850.0,8333,7500000
3,House,Dehradun,2000.0,6090,11000000
3,Flat,Dehradun,2000.0,4571,7200000
3,Flat,Dehradun,2399.0,7273,26300000
3,Flat,Dehradun,2299.0,5357,21800000
3,Flat,Dehradun,1200.0,6188,7500000
2,Flat,Dehradun,1242.0,5000,6200000
2,Flat,Dehradun,1590.0,5660,19000000
3,Flat,Dehradun,1400.0,4737,12500000
3,Flat,Dehradun,1560.0,5000,9500000
2,House,Dehradun,700.0,9610,3200000
2,Flat,Dehradun,1010.0,6818,8000000
3,Flat,Dehradun,1400.0,4000,7500000
3,Flat,Dehradun,1780.0,5590,12500000
3,Flat,Dehradun,1400.0,7308,7000000
3,Flat,Dehradun,1470.0,2429,9000000
3,Flat,Dehradun,1680.0,3226,9000000
3,House,Dehradun,1500.0,7344,7500000
3,Flat,Dehradun,1925.0,5000,18500000
3,House,Dehradun,2200.0,7647,15000000
3,Flat,Dehradun,1200.0,6190,4800000
2,Flat,Dehradun,1431.0,7246,8000000
3,Flat,Dehradun,2244.0,10556,16399999
3,House,Dehradun,2800.0,3506,6800000
3,Flat,Dehradun,1500.0,9396,5000000
3,Flat,Dehradun,3200.0,3409,23500000
2,Flat,Dehradun,680.0,8435,3500000
3,Flat,Dehradun,1700.0,5778,13000000
3,House,Dehradun,1050.0,5697,6500000
2,Flat,Dehradun,572.0,4842,6000000
3,House,Dehradun,2700.0,3417,28500000
2,House,Dehradun,1426.0,7937,5000000
2,Flat,Dehradun,1490.0,6859,14000000
3,Flat,Dehradun,2200.0,5076,7500000
2,Flat,Dehradun,1482.0,3778,12500000
3,Flat,Dehradun,1300.0,7094,7800000
3,Flat,Dehradun,2062.0,7453,8259999
2,Flat,Dehradun,1700.0,6923,7000000
2,House,Dehradun,600.0,10000,4600000
2,Flat,Dehradun,1200.0,7444,4100000
2,Flat,Dehradun,360.0,7477,2500000
2,Flat,Dehradun,1336.0,5085,9500000
2,House,Dehradun,985.0,4500,5000000
2,Flat,Dehradun,900.0,12500,3400000
3,House,Dehradun,1116.0,7500,8300000
3,House,Dehradun,3690.0,5214,27500000
2,House,Dehradun,650.0,6400,4500000
3,House,Dehradun,900.0,8067,9000000
2,House,Dehradun,900.0,16461,6700000
3,Flat,Dehradun,1390.0,8865,8000000
3,House,Dehradun,2950.0,5417,15000000
2,Flat,Dehradun,1500.0,3889,11500000
3,Flat,Dehradun,1600.0,5000,9000000
3,House,Dehradun,3200.0,5000,40000000
2,Flat,Dehradun,800.0,7385,6000000
3,Flat,Dehradun,1800.0,5556,16000000
2,House,Dehradun,3285.0,4286,26500000
2,House,Dehradun,5250.0,3200,100000000
2,House,Dehradun,828.0,8864,7500000
3,Flat,Dehradun,1200.0,6222,6500000
2,House,Dehradun,1500.0,7260,7000000
2,House,Dehradun,900.0,25000,4500000
3,Flat,Dehradun,1600.0,5133,36000000
3,House,Dehradun,1200.0,5172,12500000
3,Flat,Dehradun,2180.0,8125,16100000
2,Flat,Dehradun,850.0,8571,5200000
3,Villa,Dehradun,1080.0,1026,6000000
2,Flat,Dehradun,850.0,5116,4500000
2,Flat,Dehradun,850.0,5278,3200000
3,House,Dehradun,1000.0,4318,8000000
3,House,Dehradun,750.0,3917,7800000
2,House,Dehradun,675.0,3407,4200000
3,Flat,Dehradun,1460.0,3833,10600000
2,House,Dehradun,100.0,6417,2500000
3,House,Dehradun,1500.0,7500,7700000
3,House,Dehradun,1450.0,5000,7500000
3,Villa,Dehradun,2200.0,5325,19500000
3,Flat,Dehradun,1925.0,4211,16500000
3,House,Dehradun,8775.0,11979,9000000
3,Flat,Dehradun,1250.0,3560,7750000
2,House,Dehradun,1800.0,5080,9500000
3,Flat,Dehradun,1800.0,9610,9500000
2,Flat,Dehradun,1000.0,6400,4700000
3,House,Dehradun,1900.0,3606,6900000
2,Flat,Dehradun,1200.0,4514,4600000
3,Flat,Dehradun,1000.0,8456,7700000
3,Flat,Dehradun,1160.0,6090,17400000
3,Flat,Dehradun,1535.0,3881,10000000
3,Flat,Dehradun,1972.0,5750,10500000
3,Flat,Dehradun,1750.0,10588,8000000
3,Flat,Dehradun,1920.0,9375,23000000
3,Flat,Dehradun,2275.0,5667,8100000
3,Flat,Dehradun,1600.0,11646,9500000
3,Flat,Dehradun,1925.0,9259,18500000
2,Flat,Dehradun,1250.0,6600,9600000
3,House,Dehradun,1600.0,4092,5950000
2,Flat,Dehradun,1440.0,7800,6500000
2,House,Dehradun,1812.0,9058,23000000
2,House,Dehradun,468.0,5385,2850000
3,House,Dehradun,1881.0,7222,7300000
3,Flat,Dehradun,1200.0,5652,11500000
3,Flat,Dehradun,1700.0,3250,18000000
3,House,Dehradun,1600.0,4722,15000000
3,House,Dehradun,1500.0,7294,8500000
3,House,Dehradun,644.0,6111,7500000
2,House,Dehradun,1080.0,5000,10000000
3,Flat,Dehradun,1500.0,4722,9900000
3,Flat,Dehradun,1515.0,11628,6200000
2,House,Dehradun,1000.0,25000,7800000
2,Flat,Dehradun,572.0,14141,7500000
3,House,Dehradun,2400.0,3827,14000000
3,Flat,Dehradun,1800.0,4000,13000000
2,Flat,Dehradun,1000.0,5704,6500000
3,Flat,Dehradun,2000.0,3400,6500000
3,House,Dehradun,1800.0,3200,8500000
2,Flat,Dehradun,850.0,4319,6200000
2,House,Dehradun,900.0,4000,5500000
3,Flat,Dehradun,1200.0,4634,6000000
2,Flat,Dehradun,900.0,5340,4250000
3,Flat,Dehradun,2365.0,4500,27500000
2,House,Dehradun,300.0,10000,7500000
2,House,Dehradun,990.0,9444,14000000
3,Flat,Dehradun,1350.0,7483,5170000
3,Flat,Dehradun,1550.0,4892,7400000
2,Flat,Dehradun,1000.0,5652,7700000
3,House,Dehradun,2500.0,32258,8500000
3,House,Dehradun,1000.0,4516,3200000
2,House,Dehradun,2547.0,3847,11000000
3,Flat,Dehradun,1700.0,9985,6800000
2,House,Dehradun,820.0,13333,3800000
3,House,Dehradun,1800.0,3438,11000000
3,Flat,Dehradun,1600.0,4333,9000000
3,Flat,Dehradun,1300.0,26000,13000000
3,House,Dehradun,900.0,7168,8500000
3,Flat,Dehradun,1470.0,14563,11000000
3,Flat,Dehradun,1310.0,6944,9500000
3,Villa,Dehradun,2070.0,5097,13000000
3,Villa,Dehradun,6000.0,8974,200000000
3,Flat,Dehradun,1200.0,9402,7000000
2,Flat,Dehradun,1695.0,5556,9500000
3,Flat,Dehradun,3255.0,3833,32500000
3,Flat,Dehradun,1500.0,5000,20000000
2,Flat,Dehradun,1600.0,8735,5500000
3,House,Dehradun,1500.0,9524,6500000
3,House,Dehradun,100.0,3817,2600000
2,Flat,Dehradun,1395.0,6019,10000000
3,House,Dehradun,900.0,5417,15000000
3,Flat,Dehradun,1200.0,6977,9500000
2,Flat,Dehradun,800.0,3864,6200000
3,Flat,Dehradun,1295.0,6716,6600000
3,House,Dehradun,1170.0,4818,10500000
2,House,Dehradun,585.0,6383,5500000
2,Flat,Dehradun,97.0,6704,5000000
2,House,Dehradun,684.0,4368,7200000
3,Flat,Dehradun,1800.0,4444,6900000
2,House,Dehradun,600.0,8631,4500000
2,Flat,Dehradun,1660.0,4095,14400000
3,House,Dehradun,2100.0,4167,20000000
2,Flat,Dehradun,1050.0,6842,5100000
3,House,Dehradun,980.0,4545,6500000
2,Flat,Dehradun,1000.0,6000,6500000
3,House,Dehradun,4300.0,4667,30000000
3,Flat,Dehradun,2200.0,5152,8500000
2,House,Dehradun,810.0,5172,5500000
2,Flat,Dehradun,1100.0,10648,5300000
2,House,Dehradun,470.0,3601,3000000
3,Flat,Dehradun,1790.0,7960,12000000
2,Flat,Dehradun,870.0,4000,3800000
3,House,Dehradun,1285.0,5500,8000000
3,Flat,Dehradun,1680.0,6818,14500000
3,Flat,Dehradun,963.0,8065,4500000
3,Villa,Dehradun,1800.0,4607,7500000
3,House,Dehradun,1900.0,3308,13000000
2,Flat,Dehradun,1100.0,4444,5000000
3,Flat,Dehradun,1400.0,8333,7000000
2,House,Dehradun,800.0,12071,4800000
3,House,Dehradun,2500.0,7637,14000000
3,Flat,Dehradun,1650.0,7143,8500000
2,Flat,Dehradun,1450.0,5469,7500000
2,House,Dehradun,1080.0,9709,11500000
2,House,Dehradun,1700.0,6054,7000000
3,House,Dehradun,1000.0,4786,8000000
2,Flat,Dehradun,850.0,9500,4400000
2,Flat,Dehradun,1000.0,6842,5500000
3,Flat,Dehradun,2200.0,9091,15000000
3,House,Dehradun,558.0,5217,4500000
2,Flat,Dehradun,629.0,12980,5800000
2,Villa,Dehradun,1300.0,4919,4300000
3,Flat,Dehradun,1350.0,4388,6000000
2,House,Dehradun,1080.0,4250,9000000
3,Flat,Dehradun,2600.0,5200,33800000
3,Flat,Dehradun,2150.0,6786,16399999
3,Flat,Dehradun,1800.0,4333,10000000
2,House,Dehradun,3200.0,3750,17500000
3,House,Dehradun,927.0,3958,9000000
3,House,Dehradun,892.0,6800,5400000
2,Flat,Dehradun,1400.0,11111,6700000
3,House,Dehradun,2000.0,3247,9500000
3,Flat,Dehradun,1900.0,4167,13000000
2,House,Dehradun,1800.0,6250,20000000
2,Flat,Dehradun,1200.0,7429,5500000
2,Flat,Dehradun,1000.0,3922,6000000
3,House,Dehradun,1926.0,3750,25000000
3,Flat,Dehradun,1240.0,5455,8500000
2,Flat,Dehradun,900.0,4857,4300000
3,Flat,Dehradun,1200.0,7432,5100000
3,Flat,Dehradun,1400.0,5208,7800000
3,Villa,Dehradun,2500.0,11408,19000000
3,House,Dehradun,1800.0,14822,7800000
2,Flat,Dehradun,1000.0,4333,4500000
2,House,Dehradun,758.0,5312,3000000
3,Flat,Dehradun,1250.0,5732,8500000
2,Flat,Dehradun,900.0,4667,11000000
3,House,Dehradun,2600.0,3931,15000000
2,Flat,Dehradun,800.0,4444,4000000
3,House,Dehradun,1800.0,4867,7500000
3,Flat,Dehradun,2650.0,5600,17500000
2,House,Dehradun,700.0,6250,5200000
2,Flat,Dehradun,1020.0,6939,4000000
2,House,Dehradun,720.0,6871,2700000
3,House,Dehradun,1100.0,6750,6000000
3,Flat,Dehradun,1750.0,6000,8500000
3,Villa,Dehradun,2800.0,5333,25000000
3,Flat,Dehradun,1650.0,4444,23500000
3,House,Dehradun,1012.0,3314,15000000
3,House,Dehradun,2400.0,12500,13000000
3,Flat,Dehradun,1600.0,5731,8500000
2,House,Dehradun,1800.0,4598,13000000
2,Flat,Dehradun,900.0,4714,4200000
3,House,Dehradun,800.0,15645,6290000
2,Flat,Dehradun,900.0,4400,4000000
3,House,Dehradun,1500.0,15741,7300000
3,Villa,Dehradun,1800.0,3571,11200000
2,Flat,Dehradun,800.0,3696,5000000
3,Flat,Dehradun,1850.0,4167,17000000
3,House,Dehradun,5094.0,3704,35000000
2,House,Dehradun,759.0,4815,5400000
3,Flat,Dehradun,1500.0,5400,9000000
3,Flat,Dehradun,2700.0,4255,35000000
2,Flat,Dehradun,1350.0,7500,7200000
2,Flat,Dehradun,900.0,5655,4000000
3,Flat,Dehradun,1400.0,4526,5800000
2,Flat,Dehradun,1340.0,8715,16700000
3,House,Dehradun,950.0,6400,5800000
3,Flat,Dehradun,1740.0,20683,8000000
2,Flat,Dehradun,700.0,4545,3300000
2,Flat,Dehradun,1534.0,4815,24000000
2,Flat,Dehradun,1000.0,3750,4400000
2,House,Dehradun,540.0,3623,8500000
3,Flat,Dehradun,1000.0,5667,5000000
3,House,Dehradun,3300.0,5263,15000000
3,Flat,Dehradun,1751.0,2800,8500000
2,Flat,Dehradun,1200.0,4839,5000000
3,House,Dehradun,2430.0,5500,9000000
3,Flat,Dehradun,1350.0,4688,6500000
3,Flat,Dehradun,1500.0,3582,8100000
2,Flat,Dehradun,1150.0,6818,6000000
2,House,Dehradun,900.0,3750,3800000
3,House,Dehradun,2200.0,5000,16500000
3,Flat,Dehradun,1450.0,5600,8200000
2,Flat,Dehradun,950.0,5533,4300000
2,House,Dehradun,918.0,8092,8000000
3,Flat,Dehradun,1200.0,35000,8000000
2,House,Dehradun,600.0,6667,12400000
3,House,Dehradun,2200.0,7500,10000000
3,House,Dehradun,1350.0,3833,6500000
2,House,Dehradun,1600.0,6944,6000000
2,Flat,Dehradun,1104.0,12821,4000000
3,Flat,Dehradun,1000.0,8462,6800000
3,Flat,Dehradun,1615.0,9130,8500000
3,Flat,Dehradun,1714.0,3981,4800000
3,Flat,Dehradun,2200.0,3505,15000000
3,Flat,Dehradun,1400.0,4091,7700000
2,House,Dehradun,640.0,3600,3000000
2,House,Dehradun,1854.0,6475,7500000
3,Flat,Dehradun,2200.0,6044,15000000
2,Flat,Dehradun,1200.0,4934,4500000
3,House,Dehradun,1300.0,5939,6500000
2,Flat,Dehradun,950.0,6061,7000000
3,Flat,Dehradun,1380.0,6349,8300000
2,Flat,Dehradun,1250.0,4846,5700000
3,Flat,Dehradun,1730.0,7500,14000000
3,Flat,Dehradun,1850.0,4750,12500000
3,House,Dehradun,175.0,5648,7000000
2,House,Dehradun,900.0,4444,6000000
3,Flat,Dehradun,1010.0,4600,15300000
2,Flat,Dehradun,1000.0,6111,4600000
3,Flat,Dehradun,1350.0,14035,12500000
3,Flat,Dehradun,1950.0,6972,25000000
3,Flat,Dehradun,1300.0,7333,11000000
2,House,Dehradun,460.0,6860,4200000
3,Flat,Dehradun,1555.0,6370,8200000
2,Flat,Dehradun,1027.0,11628,3600000
2,Flat,Dehradun,1100.0,4583,4500000
3,House,Dehradun,2200.0,11628,9000000
2,Flat,Dehradun,1390.0,6536,9000000
3,Flat,Dehradun,1125.0,6207,6800000
3,Flat,Dehradun,1170.0,2650,7500000
